filepath,weather,date,cameraid,time,parkingspaceid,Ground Truth,Prediction
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_09.00_C05_609.jpg,RAINY,2016-02-12,camera5,09.00,609,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_13.07_C08_317.jpg,RAINY,2016-02-12,camera8,13.07,317,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_09.37_C04_607.jpg,SUNNY,2016-01-16,camera4,09.37,607,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_08.21_C08_290.jpg,RAINY,2015-12-22,camera8,08.21,290,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_10.24_C09_217.jpg,RAINY,2015-12-22,camera9,10.24,217,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_16.42_C05_229.jpg,SUNNY,2016-01-16,camera5,16.42,229,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_12.13_C08_614.jpg,SUNNY,2015-12-17,camera8,12.13,614,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_15.24_C09_255.jpg,SUNNY,2015-12-17,camera9,15.24,255,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_17.23_C08_319.jpg,SUNNY,2016-01-16,camera8,17.23,319,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_15.21_C06_278.jpg,SUNNY,2015-12-17,camera6,15.21,278,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_11.51_C08_281.jpg,SUNNY,2016-01-16,camera8,11.51,281,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_08.23_C05_273.jpg,RAINY,2015-12-22,camera5,08.23,273,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_10.48_C03_299.jpg,SUNNY,2015-12-17,camera3,10.48,299,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_13.54_C06_242.jpg,RAINY,2016-02-12,camera6,13.54,242,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_13.20_C07_320.jpg,OVERCAST,2015-12-03,camera7,13.20,320,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_08.11_C08_322.jpg,OVERCAST,2015-12-03,camera8,08.11,322,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_13.20_C07_281.jpg,OVERCAST,2015-12-03,camera7,13.20,281,1,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_17.42_C09_325.jpg,RAINY,2016-02-12,camera9,17.42,325,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_10.20_C07_612.jpg,OVERCAST,2015-12-03,camera7,10.20,612,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_10.42_C09_259.jpg,RAINY,2016-02-12,camera9,10.42,259,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_11.54_C07_321.jpg,SUNNY,2015-12-17,camera7,11.54,321,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_14.07_C04_305.jpg,SUNNY,2016-01-16,camera4,14.07,305,0,0
data/PATCHES/OVERCAST/2015-12-03/camera2/O_2015-12-03_13.14_C02_187.jpg,OVERCAST,2015-12-03,camera2,13.14,187,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_09.51_C04_227.jpg,RAINY,2015-12-22,camera4,09.51,227,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_13.14_C08_313.jpg,SUNNY,2015-12-17,camera8,13.14,313,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_09.24_C06_278.jpg,RAINY,2016-02-12,camera6,09.24,278,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_12.06_C08_247.jpg,RAINY,2016-02-12,camera8,12.06,247,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_12.54_C09_290.jpg,RAINY,2015-12-22,camera9,12.54,290,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_07.51_C08_329.jpg,RAINY,2015-12-22,camera8,07.51,329,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_07.11_C08_287.jpg,OVERCAST,2015-12-03,camera8,07.11,287,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_11.43_C08_293.jpg,SUNNY,2015-12-17,camera8,11.43,293,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_14.35_C01_191.jpg,SUNNY,2016-01-16,camera1,14.35,191,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_17.11_C04_298.jpg,RAINY,2016-02-12,camera4,17.11,298,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_10.43_C07_283.jpg,SUNNY,2016-01-16,camera7,10.43,283,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_14.52_C06_241.jpg,RAINY,2015-12-22,camera6,14.52,241,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_13.17_C09_326.jpg,OVERCAST,2015-12-03,camera9,13.17,326,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_15.55_C07_284.jpg,RAINY,2016-02-12,camera7,15.55,284,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_10.48_C01_229.jpg,SUNNY,2015-12-17,camera1,10.48,229,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_11.30_C05_300.jpg,RAINY,2016-02-12,camera5,11.30,300,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_09.40_C01_226.jpg,RAINY,2016-02-12,camera1,09.40,226,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_13.06_C03_262.jpg,RAINY,2016-02-12,camera3,13.06,262,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_14.20_C07_243.jpg,OVERCAST,2015-12-03,camera7,14.20,243,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_08.24_C06_315.jpg,RAINY,2016-02-12,camera6,08.24,315,0,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_16.47_C04_225.jpg,OVERCAST,2015-12-03,camera4,16.47,225,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_15.53_C08_324.jpg,SUNNY,2016-01-16,camera8,15.53,324,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_07.11_C08_245.jpg,OVERCAST,2015-12-03,camera8,07.11,245,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_07.11_C08_280.jpg,OVERCAST,2015-12-03,camera8,07.11,280,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_10.54_C09_329.jpg,SUNNY,2015-12-17,camera9,10.54,329,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_10.51_C06_279.jpg,SUNNY,2015-12-17,camera6,10.51,279,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_10.54_C07_312.jpg,SUNNY,2015-12-17,camera7,10.54,312,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_08.49_C06_304.jpg,OVERCAST,2015-12-03,camera6,08.49,304,0,0
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_13.18_C03_297.jpg,RAINY,2015-12-22,camera3,13.18,297,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_14.54_C07_316.jpg,SUNNY,2015-12-17,camera7,14.54,316,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_10.46_C03_189.jpg,OVERCAST,2015-12-03,camera3,10.46,189,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_09.43_C07_240.jpg,SUNNY,2016-01-16,camera7,09.43,240,0,0
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_15.21_C04_302.jpg,SUNNY,2015-12-17,camera4,15.21,302,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_07.54_C06_268.jpg,RAINY,2016-02-12,camera6,07.54,268,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_10.42_C05_231.jpg,SUNNY,2016-01-16,camera5,10.42,231,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_10.18_C01_230.jpg,RAINY,2015-12-22,camera1,10.18,230,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_09.21_C08_287.jpg,RAINY,2015-12-22,camera8,09.21,287,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_12.52_C06_277.jpg,RAINY,2015-12-22,camera6,12.52,277,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_11.36_C03_606.jpg,RAINY,2016-02-12,camera3,11.36,606,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_15.24_C07_611.jpg,SUNNY,2015-12-17,camera7,15.24,611,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_14.05_C01_221.jpg,SUNNY,2016-01-16,camera1,14.05,221,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_16.37_C04_195.jpg,SUNNY,2016-01-16,camera4,16.37,195,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_09.51_C06_316.jpg,SUNNY,2015-12-17,camera6,09.51,316,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_14.24_C07_238.jpg,RAINY,2015-12-22,camera7,14.24,238,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_08.35_C03_604.jpg,SUNNY,2016-01-16,camera3,08.35,604,0,0
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_15.18_C01_223.jpg,RAINY,2015-12-22,camera1,15.18,223,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_08.47_C09_292.jpg,OVERCAST,2015-12-03,camera9,08.47,292,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_15.23_C08_253.jpg,SUNNY,2016-01-16,camera8,15.23,253,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_09.02_C08_613.jpg,RAINY,2016-02-12,camera8,09.02,613,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_10.53_C05_306.jpg,RAINY,2015-12-22,camera5,10.53,306,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_12.18_C05_266.jpg,OVERCAST,2015-12-03,camera5,12.18,266,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_08.10_C09_326.jpg,SUNNY,2016-01-16,camera9,08.10,326,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_14.21_C04_195.jpg,RAINY,2015-12-22,camera4,14.21,195,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_07.24_C06_239.jpg,RAINY,2016-02-12,camera6,07.24,239,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_12.12_C05_202.jpg,SUNNY,2016-01-16,camera5,12.12,202,0,0
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_09.19_C06_270.jpg,OVERCAST,2015-12-03,camera6,09.19,270,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_11.40_C09_616.jpg,SUNNY,2016-01-16,camera9,11.40,616,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_13.25_C08_321.jpg,RAINY,2015-12-22,camera8,13.25,321,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_09.22_C06_235.jpg,RAINY,2015-12-22,camera6,09.22,235,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_12.11_C04_226.jpg,RAINY,2016-02-12,camera4,12.11,226,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_12.24_C07_315.jpg,RAINY,2015-12-22,camera7,12.24,315,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_13.18_C05_271.jpg,OVERCAST,2015-12-03,camera5,13.18,271,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_08.54_C06_307.jpg,RAINY,2016-02-12,camera6,08.54,307,0,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_07.11_C04_227.jpg,RAINY,2016-02-12,camera4,07.11,227,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_08.10_C08_286.jpg,SUNNY,2015-12-17,camera8,08.10,286,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_09.26_C05_308.jpg,SUNNY,2015-12-17,camera5,09.26,308,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_11.41_C04_195.jpg,RAINY,2016-02-12,camera4,11.41,195,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_14.37_C04_222.jpg,SUNNY,2016-01-16,camera4,14.37,222,0,0
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_15.31_C05_276.jpg,RAINY,2016-02-12,camera5,15.31,276,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_11.45_C08_253.jpg,OVERCAST,2015-12-03,camera8,11.45,253,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_08.05_C03_188.jpg,SUNNY,2016-01-16,camera3,08.05,188,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_12.48_C03_606.jpg,SUNNY,2015-12-17,camera3,12.48,606,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_15.47_C04_608.jpg,OVERCAST,2015-12-03,camera4,15.47,608,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_13.00_C05_201.jpg,RAINY,2016-02-12,camera5,13.00,201,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_07.51_C08_285.jpg,RAINY,2015-12-22,camera8,07.51,285,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_14.24_C09_217.jpg,RAINY,2015-12-22,camera9,14.24,217,1,1
data/PATCHES/SUNNY/2015-12-17/camera2/S_2015-12-17_12.47_C02_188.jpg,SUNNY,2015-12-17,camera2,12.47,188,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_17.05_C03_191.jpg,SUNNY,2016-01-16,camera3,17.05,191,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_16.35_C03_189.jpg,SUNNY,2016-01-16,camera3,16.35,189,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_08.17_C09_219.jpg,OVERCAST,2015-12-03,camera9,08.17,219,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_14.42_C05_236.jpg,SUNNY,2016-01-16,camera5,14.42,236,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_11.17_C09_295.jpg,OVERCAST,2015-12-03,camera9,11.17,295,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_13.54_C07_611.jpg,RAINY,2015-12-22,camera7,13.54,611,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_12.13_C08_289.jpg,SUNNY,2015-12-17,camera8,12.13,289,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_07.48_C01_224.jpg,SUNNY,2015-12-17,camera1,07.48,224,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_10.24_C09_295.jpg,SUNNY,2015-12-17,camera9,10.24,295,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_13.18_C03_297.jpg,SUNNY,2015-12-17,camera3,13.18,297,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_14.17_C04_263.jpg,OVERCAST,2015-12-03,camera4,14.17,263,1,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_12.42_C09_217.jpg,RAINY,2016-02-12,camera9,12.42,217,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_14.54_C06_202.jpg,RAINY,2016-02-12,camera6,14.54,202,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_09.00_C05_228.jpg,RAINY,2016-02-12,camera5,09.00,228,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_16.53_C05_309.jpg,RAINY,2015-12-22,camera5,16.53,309,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_07.46_C03_223.jpg,OVERCAST,2015-12-03,camera3,07.46,223,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_09.18_C01_604.jpg,SUNNY,2015-12-17,camera1,09.18,604,1,1
data/PATCHES/SUNNY/2016-01-16/camera2/S_2016-01-16_09.34_C02_602.jpg,SUNNY,2016-01-16,camera2,09.34,602,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_08.48_C03_221.jpg,SUNNY,2015-12-17,camera3,08.48,221,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_13.50_C07_282.jpg,OVERCAST,2015-12-03,camera7,13.50,282,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_15.54_C07_240.jpg,RAINY,2015-12-22,camera7,15.54,240,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_15.31_C05_228.jpg,RAINY,2016-02-12,camera5,15.31,228,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_07.41_C04_304.jpg,RAINY,2016-02-12,camera4,07.41,304,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_17.05_C01_186.jpg,SUNNY,2016-01-16,camera1,17.05,186,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_09.56_C05_298.jpg,SUNNY,2015-12-17,camera5,09.56,298,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_16.31_C05_228.jpg,RAINY,2016-02-12,camera5,16.31,228,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_14.41_C04_262.jpg,RAINY,2016-02-12,camera4,14.41,262,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_10.18_C05_267.jpg,OVERCAST,2015-12-03,camera5,10.18,267,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_12.21_C04_300.jpg,RAINY,2015-12-22,camera4,12.21,300,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_13.38_C08_316.jpg,RAINY,2016-02-12,camera8,13.38,316,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_08.11_C04_269.jpg,RAINY,2016-02-12,camera4,08.11,269,0,0
data/PATCHES/SUNNY/2016-01-16/camera2/S_2016-01-16_10.04_C02_602.jpg,SUNNY,2016-01-16,camera2,10.04,602,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_14.37_C04_194.jpg,SUNNY,2016-01-16,camera4,14.37,194,0,0
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_17.10_C01_186.jpg,RAINY,2016-02-12,camera1,17.10,186,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_08.48_C05_301.jpg,OVERCAST,2015-12-03,camera5,08.48,301,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_12.24_C07_239.jpg,SUNNY,2015-12-17,camera7,12.24,239,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_16.27_C08_216.jpg,RAINY,2015-12-22,camera8,16.27,216,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_10.18_C01_187.jpg,SUNNY,2015-12-17,camera1,10.18,187,1,1
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_15.06_C03_188.jpg,RAINY,2016-02-12,camera3,15.06,188,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_15.41_C01_263.jpg,OVERCAST,2015-12-03,camera1,15.41,263,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.19_C08_319.jpg,SUNNY,2016-01-16,camera8,08.19,319,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_17.10_C09_256.jpg,SUNNY,2016-01-16,camera9,17.10,256,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_12.43_C07_284.jpg,SUNNY,2016-01-16,camera7,12.43,284,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_16.51_C04_608.jpg,SUNNY,2015-12-17,camera4,16.51,608,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_07.37_C04_303.jpg,SUNNY,2016-01-16,camera4,07.37,303,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_13.24_C06_276.jpg,RAINY,2016-02-12,camera6,13.24,276,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_08.41_C08_284.jpg,OVERCAST,2015-12-03,camera8,08.41,284,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_07.48_C08_287.jpg,SUNNY,2016-01-16,camera8,07.48,287,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_11.37_C04_299.jpg,SUNNY,2016-01-16,camera4,11.37,299,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_12.24_C09_256.jpg,SUNNY,2015-12-17,camera9,12.24,256,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_09.21_C04_302.jpg,SUNNY,2015-12-17,camera4,09.21,302,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_07.48_C03_606.jpg,SUNNY,2015-12-17,camera3,07.48,606,0,0
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_16.35_C01_223.jpg,SUNNY,2016-01-16,camera1,16.35,223,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_08.31_C08_249.jpg,RAINY,2016-02-12,camera8,08.31,249,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_13.24_C07_208.jpg,RAINY,2015-12-22,camera7,13.24,208,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_16.53_C05_304.jpg,RAINY,2015-12-22,camera5,16.53,304,1,1
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_15.48_C01_191.jpg,SUNNY,2015-12-17,camera1,15.48,191,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_07.30_C05_300.jpg,RAINY,2016-02-12,camera5,07.30,300,0,0
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_09.49_C06_202.jpg,OVERCAST,2015-12-03,camera6,09.49,202,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_12.41_C04_299.jpg,RAINY,2016-02-12,camera4,12.41,299,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_11.21_C04_229.jpg,SUNNY,2015-12-17,camera4,11.21,229,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_09.56_C05_229.jpg,SUNNY,2015-12-17,camera5,09.56,229,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_15.48_C05_300.jpg,OVERCAST,2015-12-03,camera5,15.48,300,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_17.01_C05_305.jpg,RAINY,2016-02-12,camera5,17.01,305,1,1
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_07.42_C05_235.jpg,SUNNY,2016-01-16,camera5,07.42,235,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_14.07_C04_306.jpg,SUNNY,2016-01-16,camera4,14.07,306,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_07.43_C07_315.jpg,SUNNY,2016-01-16,camera7,07.43,315,0,0
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_07.19_C06_234.jpg,OVERCAST,2015-12-03,camera6,07.19,234,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_16.24_C08_214.jpg,OVERCAST,2015-12-03,camera8,16.24,214,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_10.42_C08_318.jpg,SUNNY,2015-12-17,camera8,10.42,318,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_15.22_C06_316.jpg,RAINY,2015-12-22,camera6,15.22,316,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_07.41_C04_225.jpg,RAINY,2016-02-12,camera4,07.41,225,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_11.20_C07_243.jpg,OVERCAST,2015-12-03,camera7,11.20,243,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_07.11_C08_252.jpg,OVERCAST,2015-12-03,camera8,07.11,252,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_15.16_C08_322.jpg,SUNNY,2015-12-17,camera8,15.16,322,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_08.23_C05_198.jpg,RAINY,2015-12-22,camera5,08.23,198,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_17.11_C04_196.jpg,RAINY,2016-02-12,camera4,17.11,196,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_14.56_C08_250.jpg,RAINY,2015-12-22,camera8,14.56,250,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_16.35_C03_191.jpg,SUNNY,2016-01-16,camera3,16.35,191,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_16.11_C01_224.jpg,OVERCAST,2015-12-03,camera1,16.11,224,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_11.07_C04_262.jpg,SUNNY,2016-01-16,camera4,11.07,262,0,0
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_16.17_C09_294.jpg,OVERCAST,2015-12-03,camera9,16.17,294,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_16.51_C04_297.jpg,RAINY,2015-12-22,camera4,16.51,297,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_11.18_C01_267.jpg,SUNNY,2015-12-17,camera1,11.18,267,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_14.21_C04_306.jpg,RAINY,2015-12-22,camera4,14.21,306,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_13.24_C07_208.jpg,SUNNY,2015-12-17,camera7,13.24,208,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_09.41_C08_319.jpg,SUNNY,2015-12-17,camera8,09.41,319,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_13.45_C08_214.jpg,SUNNY,2015-12-17,camera8,13.45,214,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_07.24_C07_243.jpg,SUNNY,2015-12-17,camera7,07.24,243,0,0
